Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
South Asia,SAS,Agricultural land (sq. km),AG.LND.AGRI.K2,,1900740,1915870,1916250,1922580,1928940,1933110,1936970,1942960,1937370,1941710,1939410,1944950,1954360,1960210,1964650,1964730,1964620,1975100,1974040,1971130,1972540,1975776,1972822,1983888,1982504,1981430,1985996,1984612,1988848,1987444,1989070,1978682,1978304,1976696,1974098,1970240,1974682,1974424,1976686,1975611,1970890,1971020,1967849,1967994,1967335,1963852,1960044,1962879,1965906,1960869,1961811,1961156.453,1961281.921,1961368.167,1961178.868,1960228.801,1956508.003,1955159.261,1956111.526,1950918.328,1950711.917,1950695.667,1952539,,
Saudi Arabia,SAU,Agricultural land (sq. km),AG.LND.AGRI.K2,,861700,861900,862120,862410,862620,862840,863040,863400,863750,864200,864670,865170,865700,866400,866840,867500,868040,868560,869090,869620,870130,870680,872700,924230,976250,1027800,1079800,1131300,1182900,1234810,1236720,1237460,1307850,1377807.083,1447834.167,1517831.25,1587808.334,1667735.417,1738072.501,1737999.584,1737886.668,1737813.751,1737770.835,1737787.918,1737775.002,1737752.085,1737709.168,1737656.252,1737623.335,1737400.419,1737337.502,1737234.586,1737131.669,1736221.753,1736145.836,1736082.92,1736071.003,1736052.087,1736168.52,1736377.87,1736374.17,1736374.17,1736374.17,,
Sudan,SDN,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114659.6,1114533.6,1114449.6,1117498.8,1120548,1123597.2,1126650,1126650,1126650,1126650,1126650,1126650,,
Senegal,SEN,Agricultural land (sq. km),AG.LND.AGRI.K2,,86470,86470,87470,87470,88470,88470,89470,91170,89030,88640,89460,89460,89960,90460,90460,90450,88440,88430,88420,88410,88400,88390,88380,88370,88360,88340,88320,88300,88270,88690,87090,87800,88180,89150,88150,89070,86280,83900,91120,90270,87990,87500,86320,86870,87760,84900,85030,92750,92780,92780,89650,89650,89680,89720,93280,92880,93230,93580,93950,94300,95110,95110,95110,,
Singapore,SGP,Agricultural land (sq. km),AG.LND.AGRI.K2,,140,140,130,130,130,130,130,120,120,120,100,110,110,90,80,80,80,80,80,80,70,60,60,60,50,40,30,30,20,20,12,12,12,12,12,12,12,12,12,12,12,12,8,8,7.6,7.5,8,7,7,7.4,7.3,7.3,6.7,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,,
Solomon Islands,SLB,Agricultural land (sq. km),AG.LND.AGRI.K2,,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,560,570,590,590,590,620,620,640,640,660,650,670,680,680,690,710,710,720,730,730,730,740,760,760,770,790,830,830,968,971,1012,1003,1030,939,975,974,983,1005,1011,1016,1027,1040,1038,1046,1089,1073,1092,,
Sierra Leone,SLE,Agricultural land (sq. km),AG.LND.AGRI.K2,,26120,26170,26240,26290,26340,26390,26440,26540,26590,26640,26690,26740,26790,26840,26890,26940,26990,27090,27190,27240,27290,27440,27490,27640,28140,28190,28240,28250,28250,28250,28250,28150,28110,28100,28100,28100,28090,28090,28040,28100,30015.2,32300.8,35666.7,37727.3,38120.2,40298.8,36237.2,37122.3,38009.7,39303.8,40176.3,38366.5,39486.5,39490,39490,39490,39490,39490,39490,39490,39490,39490,39490,,
El Salvador,SLV,Agricultural land (sq. km),AG.LND.AGRI.K2,,12520,12520,12519,12438,12347,12235,12134,12023,11952,11881,12260,12238,12257,12306,12355,12224,12263,12622,13070,13119,12668,12327,12236,12285,12433,12582,12531,12680,12629,12708,12837,13015,12964,12943,12902,12461,12410,12698,12957,12867,12777,12637,12547,12807,12186,12169,12413,12375,12337,12299,12260,12222,12184,12142,12230,12141,12052,11957,11957,11957,11957,11957,11957,,
San Marino,SMR,Agricultural land (sq. km),AG.LND.AGRI.K2,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,23,23,23,23,23,23,23,23,23,,
"Somalia, Fed. Rep.",SOM,Agricultural land (sq. km),AG.LND.AGRI.K2,,439050,439100,439150,439200,439250,439300,439350,439400,439450,439500,439550,439600,439650,439700,439750,439800,439850,439900,439950,440000,440050,440100,440150,440200,440250,440300,440350,440390,440400,440420,440420,440430,440440,440500,440560,440610,440660,440670,440670,440670,440710,440900,441090,441570,441260,440760,440260,441260,441260,441260,440260,440260,441260,441260,441260,441260,441267,441266,441279,441281,441280,441290,441292,,
Serbia,SRB,Agricultural land (sq. km),AG.LND.AGRI.K2,,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35370,35729,36036,35180,35216,35282,34626,34912,35064,34810,34560,34190,34640,34600,34820,34850,34690,33960,,
Sub-Saharan Africa (excluding high income),SSA,Agricultural land (sq. km),AG.LND.AGRI.K2,,7468896.176,7464978.571,7471972.854,7471860.963,7469108.88,7472205.933,7472953.79,7486512.816,7493035.943,7496277.886,7511934.677,7516704.261,7520734.236,7518393.476,7531666.168,7538772.508,7543278.751,7558857.779,7564342.428,7576177.165,7591095.224,7603138.479,7618825.596,7632837.681,7666564.38,7688242.991,7694771.411,7715349.141,7729517.385,7757624.73,7787034.438,7825070.901,8243850.13,8290968.821,8347297.63,8376044.491,8408703.276,8431386.58,8480395.337,8514174.25,8538217.944,8559024.541,8600124.139,8620232.53,8696276.531,8714840.174,8752515.52,8779936.581,8826928.631,8872300.151,8915970.764,10362493.81,10407977.73,10441774.03,10479898.6,10503812.18,10533875.42,10581744.01,10602296.52,10626193.84,10648657.5,10666072.16,10683670,,
South Sudan,SSD,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284979.125,284626.25,284273.375,283920.5,283567.625,283214.75,282509,282509,282507,282527,282527,283472.333,,
Sub-Saharan Africa,SSF,Agricultural land (sq. km),AG.LND.AGRI.K2,,7468946.176,7465028.571,7472022.854,7471910.963,7469158.88,7472255.933,7473003.79,7486562.816,7493085.943,7496327.886,7511984.677,7516754.261,7520784.236,7518443.476,7531716.168,7538822.508,7543328.751,7558907.779,7564392.428,7576227.165,7591145.224,7603198.479,7618885.596,7632897.681,7666624.38,7688302.991,7694831.411,7715399.141,7729567.385,7757664.73,7787074.438,7825110.901,8243890.13,8291008.821,8347337.63,8376084.491,8408743.276,8431426.58,8480435.337,8514214.25,8538257.944,8559064.541,8600164.139,8620272.53,8696316.531,8714880.174,8752545.52,8779966.581,8826957.631,8872324.151,8915985.764,10362508.81,10407993.23,10441789.53,10479914.1,10503827.68,10533890.92,10581759.51,10602312.02,10626209.34,10648673,10666087.66,10683685.5,,
Small states,SST,Agricultural land (sq. km),AG.LND.AGRI.K2,,103681,103811,103881,103981,104162,104272,104332,104442,104462,103587,103542,103772,103924,102581,99875,97427.506,97263.256,96959.006,96051.756,95093.506,94744.256,94431.006,94102.756,94289.756,94490.756,95152.756,95452.356,95471.756,95187.603,95321.726,96231.85,96578.356,96387.756,94066.05,93937.237,94389.147,94658.441,94750.565,94823.411,95182.565,95030.756,93165.067,94635.378,93886.989,95096,94883.1,94673.2,93831.4,94329.4,94291.133,94394.7,94458.4,91709.265,92065.2,92587.2,92607.7,92364.9,92432.869,92304.084,92331.08,92356.163,92303.903,90177.167,,
Sao Tome and Principe,STP,Agricultural land (sq. km),AG.LND.AGRI.K2,,350,350,350,350,360,360,360,360,360,360,370,370,370,370,370,370,370,370,370,370,370,330,340,290,300,300,300,310,300,290,300,300,300,310,280,280,270,310,350,360,360,360,360,350,340,340,340,340,340,330,340,350,350,370,370,400,410,420,420,420,430,430,430,,
Suriname,SUR,Agricultural land (sq. km),AG.LND.AGRI.K2,,410,420,410,460,470,440,430,430,470,480,520,530,560,570,580,590,610,620,640,690,730,750,750,770,810,840,880,880,880,880,890,890,890,890,890,890,880,880,880,880,860,740,805,775,728,728,700,708,804,783,800,732,832,882,870,870,840,840,840,800,780,720,714.32,,
Slovak Republic,SVK,Agricultural land (sq. km),AG.LND.AGRI.K2,,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24460,24440,24450,24430,24430,24400,22550,22370,22360,19340,19410,19390,19300,19370,19300,19447,19297,19274,18934,18894,18886,18860,18790,18890,18850,18830,18560,18490,18250,,
Slovenia,SVN,Agricultural land (sq. km),AG.LND.AGRI.K2,,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5640,5600,5490,5380,5250,4950,4900,5000,5180,5100,5050,5100,4920,5090,4910,4980,6185.6,6251.2,6238.6,6206.1,6117.9,6102.1,6148.4,6164.9,6174.8,6150.4,6120,6122.8,6104.9,6109.6,6107.2,6112,,
Sweden,SWE,Agricultural land (sq. km),AG.LND.AGRI.K2,,42370,41720,39810,39430,38490,37970,37850,37210,37450,37530,37580,37340,37180,37350,37260,37350,37220,37280,37110,37040,36750,36600,36360,36110,34940,34760,34550,34370,34180,34130,33580,33440,33560,33560,32670,32970,32590,32310,31940,29741,30539,31399,31287,31532,32012,31501,31209,30758,30672,30737,30631,30315,30360.8,30360.7,30283.5,30209.2,30113.7,30003.9,30050,30060,30030,29950,29820,,
Eswatini,SWZ,Agricultural land (sq. km),AG.LND.AGRI.K2,,14680,14780,14740,14770,14840,14930,14970,14980,14940,14940,14940,15130,15130,14820,13130,13710,13930,13930,13400,12910,12840,12860,12880,12690,12840,13290,13070,12850,12640,12380,12270,12230,12220,12220,12220,12220,12230,12230,12230,12230,12240,12240,12240,12240,12240,12230,12230,12230,12240,12210.433,12210,12200,12187.465,12160,12120,12080,12040,12010,11970,11950,11950,11950,11950,,
Sint Maarten (Dutch part),SXM,Agricultural land (sq. km),AG.LND.AGRI.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Agricultural land (sq. km),AG.LND.AGRI.K2,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,60,60,60,60,60,60,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,29,24,15,15,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,,
Syrian Arab Republic,SYR,Agricultural land (sq. km),AG.LND.AGRI.K2,,149410,149700,150410,148540,142990,136300,136300,134210,134450,134590,134580,141610,144780,145170,141070,142130,140400,140090,139600,140620,141150,141130,139910,139730,139510,139200,139070,137330,134920,134950,135120,136130,136420,137860,137890,137900,138040,137540,137670,137110,137230,137590,138130,139050,138280,138770,138970,138980,139080,139080,139150,139210,139210,139190,139170,139161.26,139200.31,139176.88,139113.34,139133.76,137709.77,136060,136060,,
Turks and Caicos Islands,TCA,Agricultural land (sq. km),AG.LND.AGRI.K2,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
Chad,TCD,Agricultural land (sq. km),AG.LND.AGRI.K2,,479000,479000,479000,479000,479000,479000,479000,479000,479000,479000,479000,479000,479100,479200,480000,481000,481000,481500,481500,481500,481500,481500,481500,481500,481550,482050,482050,482300,482500,483000,483500,483700,484000,484200,484500,484300,486300,486300,486300,486300,487300,487300,488300,488300,489300,489300,489310,489310,490350,492350,493350,496850,500360,502360,502370,503380,503380,503380,503380,503380,503380,503380,503373,,
East Asia & Pacific (IDA & IBRD countries),TEA,Agricultural land (sq. km),AG.LND.AGRI.K2,,5597903.667,5632710.591,5670344.704,5707202.983,5751662.275,5793824.3,5836626.801,5880025.676,5931457.77,5984818.719,6027840.3,6089571.172,6155528.746,6237179.174,6295977.767,6215665.568,6291754.731,6361320.077,6406978.78,6461768.171,6524459.501,6631007.767,6744447.766,6857523.2,7007764.5,7097415,7188693,7263770,7337971,7410238,7438952,7442194,7443747.22,7485297.51,7495986.46,7504954.64,7614718.1,7621953,7648729.5,7663772,7684913.444,7699169.889,7557157.733,7571524.084,7583167.934,7614707.585,7638118.335,7654221.086,7669952.718,7670615.552,7677345.406,7674520.859,7676691.366,7671044.507,7685388.111,7683011.018,7676605.423,7681376.903,7681069.974,7680560.785,7686475.7,7682112.311,7628924.864,,
Europe & Central Asia (IDA & IBRD countries),TEC,Agricultural land (sq. km),AG.LND.AGRI.K2,,6717782,6719482,6726372,6725992,6724962,6727412,6724972,6729042,6738582,6733242,6733992,6737692,6735782,6731072,6726002,6727632,6728962,6728792,6736632,6732822,6731992,6717742,6712982,6722622,6727782,6731102,6740992,6739042,6741732,6739522,6743392,6741512,6713476,6705770,6644266,6619088,6639905,6626609,6621487,6619967,6604382,6580258,6556210,6541678,6527006,6510720,6480925,6470568,6461695,6507664,6495585,6497402.25,6503809.8,6511017.85,6513229,6515137.25,6516992.51,6517591.56,6507619,6506955.05,6507874.1,6495014.5,6493933.932,,
Togo,TGO,Agricultural land (sq. km),AG.LND.AGRI.K2,,30700,30700,30700,30700,30750,30750,30750,30750,30750,30750,28800,28800,28800,28800,28800,28800,28800,29800,30300,30350,30350,30350,30350,30850,30900,30900,31100,31400,31400,31600,31850,32050,32300,32500,32700,32900,33300,33500,33700,34000,34200,34400,34600,34800,35200,35700,35950,36350,36550,36650,36650,38500,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,38200,,
Thailand,THA,Agricultural land (sq. km),AG.LND.AGRI.K2,,116530,119800,124600,126900,129400,132100,134600,137000,139200,142480,143990,152300,160800,168830,172200,175480,179650,183760,187020,189380,193410,197790,198980,200510,205770,207750,212400,213300,213370,213830,215160,213740,212450,213380,214310,215240,216170,217090,218020,218950,219880,220810,221740,222670,223600,224530,225450,226380,227310,228240,228280,228320,228362.654,228420,228460,228420,228470,228456.965,230000,232718.997,235000,235000,223760,,
Tajikistan,TJK,Agricultural land (sq. km),AG.LND.AGRI.K2,,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,44890,45430,44700,45820,45850,45620,45470,45680,45730,45730,45710,45960,46500,46720,47350,47290,47270,47594,38082,37520,36690,37029,37196,37579,37979,38417,38546,38640,38627,38568,38962,38787,,
Turkmenistan,TKM,Agricultural land (sq. km),AG.LND.AGRI.K2,,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,353500,354500,354500,355000,355000,355000,355000,355400,355000,355000,353500,351900,350500,348800,347000,345500,343500,342050,340000,338380,345756.25,353132.5,360508.75,367885,375261.25,382637.5,390013.75,397390,397367,397343,397343,395782.392,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Agricultural land (sq. km),AG.LND.AGRI.K2,,5636950,5672130,5705169,5735998,5772097,5804775,5832784,5869093,5894342,5936061,5994890,6047628,6095477.061,6148485.121,6200505.182,6263100.748,6331073.559,6392536.37,6452660.18,6513258.071,6545389.802,6571362.612,6622825.423,6661165.483,6688596.454,6688347.064,6688272.595,6686972.486,6687371.649,6686168.686,6685705.878,6672356.45,6666612.285,6658038.047,6648628.716,6656970.795,6666894.013,6681249.582,6688706.751,6684761.05,6659694.745,6667600.013,6669387.715,6685419.763,6697103.457,6695241.281,6707848.438,6657517.102,6631709.113,6646891.16,6633598.28,6635223.811,6638467.482,6599432.964,6610278.545,6585138.728,6553732.127,6535663.359,6536079.321,6590193.355,6588830.322,6568259.551,6526769.303,,
Timor-Leste,TLS,Agricultural land (sq. km),AG.LND.AGRI.K2,,2300,2300,2300,2300,2300,2300,2320,2320,2330,2430,2430,2450,2500,2500,2550,2580,2620,2710,2760,2790,2820,2840,2860,2890,2920,2950,2990,3030,3050,3180,3300,3300,3350,3400,3400,3420,3430,3410,3370,3370,3366,3362,3338,3334,3330,3326,3322,3368,3384,3380,3386,3391,3396,3401,3406,3411,3416,3421,3414,3414,3414,3414,3414,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Agricultural land (sq. km),AG.LND.AGRI.K2,,2740030,2740740,2744280,2750300,2761810,2763970,2771260,2771500,2763900,2773130,2791050,2811710,2825492,2819983,2813383,2813050,2813900,2815670,2826340,2825170,2779146,2807183.4,2793317.4,2811403.6,2811068,2796055,2812972,2808025,2809182,2803620,2823110,2842284.8,2856483.8,2860546.6,2863059,2868903.6,2864950.2,2876131.2,2862062,2854818,2864617,2869347,2877423,2878065,2709391,2716294,2719403,2689656,2687206,2691710,2700281,2703927.9,2709143.55,2705892.9,2705917.771,2717439.514,2727535.088,2728009.948,2713971.41,2724604.504,2717847.335,2710684.961,2713569.797,,
Tonga,TON,Agricultural land (sq. km),AG.LND.AGRI.K2,,270,280,290,290,300,310,310,310,330,320,320,330,330,340,340,330,330,330,330,340,340,340,330,330,330,330,330,330,320,320,320,320,320,320,330,330,310,310,310,300,300,300,300,300,300,310,310,310,320,320,320,330,330,340,350,350,350,350,350,350,350,350,350,,
South Asia (IDA & IBRD),TSA,Agricultural land (sq. km),AG.LND.AGRI.K2,,1900740,1915870,1916250,1922580,1928940,1933110,1936970,1942960,1937370,1941710,1939410,1944950,1954360,1960210,1964650,1964730,1964620,1975100,1974040,1971130,1972540,1975776,1972822,1983888,1982504,1981430,1985996,1984612,1988848,1987444,1989070,1978682,1978304,1976696,1974098,1970240,1974682,1974424,1976686,1975611,1970890,1971020,1967849,1967994,1967335,1963852,1960044,1962879,1965906,1960869,1961811,1961156.453,1961281.921,1961368.167,1961178.868,1960228.801,1956508.003,1955159.261,1956111.526,1950918.328,1950711.917,1950695.667,1952539,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Agricultural land (sq. km),AG.LND.AGRI.K2,,7468946.176,7465028.571,7472022.854,7471910.963,7469158.88,7472255.933,7473003.79,7486562.816,7493085.943,7496327.886,7511984.677,7516754.261,7520784.236,7518443.476,7531716.168,7538822.508,7543328.751,7558907.779,7564392.428,7576227.165,7591145.224,7603198.479,7618885.596,7632897.681,7666624.38,7688302.991,7694831.411,7715399.141,7729567.385,7757664.73,7787074.438,7825110.901,8243890.13,8291008.821,8347337.63,8376084.491,8408743.276,8431426.58,8480435.337,8514214.25,8538257.944,8559064.541,8600164.139,8620272.53,8696316.531,8714880.174,8752545.52,8779966.581,8826957.631,8872324.151,8915985.764,10362508.81,10407993.23,10441789.53,10479914.1,10503827.68,10533890.92,10581759.51,10602312.02,10626209.34,10648673,10666087.66,10683685.5,,
Trinidad and Tobago,TTO,Agricultural land (sq. km),AG.LND.AGRI.K2,,970,970,980,980,980,980,980,980,980,980,1010,1010,1100,1110,1060,1060,1060,1060,1060,1010,950,880,740,740,710,710,710,720,720,770,810,810,810,810,760,760,710,660,670,670,600,600,600,550,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,,
Tunisia,TUN,Agricultural land (sq. km),AG.LND.AGRI.K2,,86480,86460,86440,87260,87240,87220,87200,87180,88680,90530,90580,91560,92440,92920,93600,94280,94730,93570,92930,90610,91280,92160,93210,93420,92880,91940,92060,91700,92190,91910,92100,93550,94220,92830,93480,93240,93470,94200,95260,95510,94990,97630,97840,98300,98240,98060,98050,98810,97890,100380,100720,99220,99430,97610,98340,97026,97429,97005,97005,97005,97005,97005,97005,,
Turkiye,TUR,Agricultural land (sq. km),AG.LND.AGRI.K2,,365170,366480,373700,372920,372960,374840,373000,376010,386430,381780,383140,388260,387870,383280,379620,379030,380290,380450,388920,385790,386130,371910,367180,376130,381300,384830,394270,392630,398970,396770,400670,399040,399130,401490,394930,393640,392420,399190,403020,404790,409680,411960,406440,412100,412230,404930,395050,391220,389110,390120,382470,384070,384230,385540,385510,383280,379640,378020,377160,377620,380890,385010,385880,,
Tuvalu,TUV,Agricultural land (sq. km),AG.LND.AGRI.K2,,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,,
Tanzania,TZA,Agricultural land (sq. km),AG.LND.AGRI.K2,,260000,260000,270000,270000,270000,270000,270000,270000,270000,280000,290000,290000,290000,290000,290000,290000,290000,300000,300000,300000,310000,310000,310000,310000,320000,320000,320000,320000,320000,311899.9,315619.9,319339.9,323059.9,326779.9,330499.9,334219.9,337030,338000,339000,340000,341000,342000,342700,347571,353142,358713,364184,369744,371867,373990,376113,374975.94,380359,382482,384605,386728,388851,390974,393097,395212,395212,395212,395212,,
Uganda,UGA,Agricultural land (sq. km),AG.LND.AGRI.K2,,90180,91140,92580,98730,98710,98850,98880,99250,99500,99800,100300,101000,101800,102640,104070,105380,105380,106100,106100,106800,107600,108400,113000,115000,116000,118170,118170,118170,118620,119620,120320,120520,120820,121020,121220,121720,121720,122420,122620,125120,126120,128120,131120,132620,132620,134627.5,136635,139142.5,141150,142650,143650,144150,144150,144150,144150,144150,144150,144150,144150,144150,144150,144150,144150,,
Ukraine,UKR,Agricultural land (sq. km),AG.LND.AGRI.K2,,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,419290,418900,418610,418530,418400,418540,416110,414530,414060,413850,413960,413550,413540,413040,412840,412660,412920,412760,412670,412810,412970,415260,415110,415080,415150,414890,413290,413110,413110,413110,413110,413110,,
Upper middle income,UMC,Agricultural land (sq. km),AG.LND.AGRI.K2,,16406821.97,16464438.89,16535522,16591469.28,16659666.58,16731496.6,16800398.1,16881885.98,16965557.07,17056047.02,17177317.6,17301726.47,17412313.11,17525021.6,17611920.25,17586237.11,17721775.33,17846709.74,17965378.5,18056872.04,18105737.35,18230419.67,18397517.73,18555904.23,18738953.5,18828331.61,18936562.14,19016352.03,19091616.64,19161651.4,19211297.76,19218825.23,19222247.69,19260338.97,19207178.04,19211425.25,19320104.48,19349042.9,19368595.63,19376982.6,19372077.52,19379993.52,19234441.34,19262398.72,19107144.14,19119642.63,19137380.85,19071320.53,19050754.91,19131939.78,19110314.4,19121190.01,19131882.5,19095584.61,19121458.52,19104616.96,19075696.55,19071247.77,19063420.38,19124400.05,19132693.75,19098381.71,19000460.83,,
Uruguay,URY,Agricultural land (sq. km),AG.LND.AGRI.K2,,163540,162490,161410,160840,159730,159150,158420,157220,156480,154810,154410,154000,153600,153210,152810,152400,152010,151610,151210,150810,150530,150210,149920,149620,149330,148950,148580,148390,148220,149170,149210,149250,149300,149340,149380,149410,149450,149500,149540,149580,149620,149230,149270,148290,148320,146950,145500,146740,148140,144330,145260,142370,143467,144751,144676,142653,142229,141908,141273,140634,140700,141544.85,142386,,
United States,USA,Agricultural land (sq. km),AG.LND.AGRI.K2,,4475090,4439910,4414430,4390120,4358730,4355500,4353070,4357950,4354470,4393332,4370099,4346866,4324633,4301580,4301580,4301580,4303310,4281630,4281630,4281630,4281630,4313990,4313990,4313990,4313990,4313990,4269480,4269480,4269480,4269480,4269480,4254290,4229480,4211390,4201390,4163060,4148850,4145880,4138870,4143990,4149440,4130640,4130227.2,4129814.4,4129401.6,4128988.8,4128576,4148808.236,4169040.472,4189272.707,4209504.943,4229737.179,4238275.828,4246814.477,4255353.125,4263891.774,4272430.423,4261025.073,4249619.723,4238214.373,4226809.024,4215403.674,4215403.674,,
Uzbekistan,UZB,Agricultural land (sq. km),AG.LND.AGRI.K2,,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,277240,276470,276400,276430,276400,276370,273340,273310,273280,273250,270460,268650,266840,265030,263220,261410,259600,257790,255980,254170,252360,250600,255420,255480,255457,255332,255203,255553,256825,256906,257690,255820,,
St. Vincent and the Grenadines,VCT,Agricultural land (sq. km),AG.LND.AGRI.K2,,100,100,110,110,110,110,110,110,110,110,110,110,100,100,100,100,110,110,120,120,120,110,120,120,120,130,116.6,113,109.4,105.8,102.2,98.6,95,91.4,87.8,84.2,80.6,77,73.4,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,,
"Venezuela, RB",VEN,Agricultural land (sq. km),AG.LND.AGRI.K2,,192320,193020,193720,194440,195140,195840,196660,197580,198400,199330,200260,200650,201790,202440,202980,204700,206840,207400,209000,210200,210400,211600,212800,213900,216400,218500,219600,220100,218100,218600,218570,216070,216030,216060,216160,216260,216360,216360,216330,216350,216380,216380,215400,215900,215950,215550,215590,216000,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,215000,,
British Virgin Islands,VGB,Agricultural land (sq. km),AG.LND.AGRI.K2,,60,60,60,60,60,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,90,90,90,90,90,90,90,90,80,80,80,80,80,80,80,80,80,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,,
Virgin Islands (U.S.),VIR,Agricultural land (sq. km),AG.LND.AGRI.K2,,120,120,140,160,160,160,150,150,150,150,150,150,150,150,150,150,150,150,150,160,160,150,140,140,120,120,120,110,110,100,100,100,100,90,80,80,80,80,70,70,70,60,60,60,60,40,40,40,40,40,40,40,40,40,40,40,40,33,33,33,33,33,33,,
Viet Nam,VNM,Agricultural land (sq. km),AG.LND.AGRI.K2,,62920,62970,63020,63070,63120,63170,63420,63670,63820,64170,64220,64470,64820,65070,65120,67220,68120,68360,68500,68580,68760,68840,69020,69100,67500,67250,67100,67100,67150,67260,67510,70250,70870,71400,70790,76820,78440,80550,84130,87800,94830,94550,95370,97956,100541,100780,100626,102408,102920,107601,107686,107933,108528,108737,121478,121722,121688,121405,123880,123600,123600,123150,122910.36,,
